symbol,fiscaldate_end,reported_currency,gross_profit,total_revenue,costof_revenue,costof_goodservices_sold,operating_income,selling_gen_admin,research_dev,operating_expenses,investment_income_net,net_interest_income,interest_income,interest_expense,noninterest_income,othernon_operatingincome,depreciation,dpr_and_amort,income_beforetax,incometax_expense,interest_debt_expense,netincome_cont_operations,comprehensive_income_netoftax,ebit,ebitda,netincome
GNFT,3/31/2019,USD,2678500,2678500,0,0,-22969000,6201000,19449500,25647500,0,0,0,-2834500,0,0,0,0,-25710500,-144500,0,-25566000,0,-22969000,0,-25566000
GNFT,12/31/2018,USD,1224000,1224000,0,0,-18966000,2851000,17239000,20190000,0,0,0,-3962500,0,0,0,0,-22751500,-247000,0,-22504500,0,-18966000,0,-22504500
GNFT,9/30/2018,USD,1224000,1224000,0,0,-18966000,2851000,17239000,20190000,0,0,0,-3962500,0,0,0,0,-22751500,-247000,0,-22504500,0,-18966000,0,-22504500
GNFT,6/30/2018,USD,281412.08,281412.08,0,0,-1759801.46,228152.36,1815068.88,0.14,0,0,0,-170152.25,0,0,0,0,-1916903.69,7807.71,0,-1924711.39,0,-1759801.46,0,-1924711.39
GNFT,3/31/2018,USD,300661.38,300661.38,0,0,-1880176.37,243758.57,1939224.21,0.38,0,0,0,-181791.1,0,0,0,0,-2048024.79,8341.77,0,-2056366.56,0,-1880176.37,0,-2056366.56
GNLN,9/30/2020,USD,2467000,35649000,33297000,33297000,-13815000,10673000,0,16282000,0,-115000,0,115000,0,357000,0,599000,-4273000,220000,115000,-13793000,-4407000,-13815000,-13216000,-4493000
GNLN,6/30/2020,USD,6817000,32290000,25583000,25583000,-6380000,6426000,0,13197000,0,-110000,0,110000,0,186000,0,650000,-2043000,8000,110000,-6312000,-1952000,-6380000,-5730000,-2051000
GNLN,3/31/2020,USD,7329000,33758000,26539000,26539000,-17650000,9859000,0,24979000,0,-110000,0,110000,0,940000,0,710000,-4542000,-81000,110000,-16739000,-4728000,-17650000,-16940000,-4461000
GNLN,12/31/2019,USD,6514000,37123000,30722000,30722000,-10298000,9344000,0,16812000,0,-113000,0,113000,0,403000,200000,725000,-3016000,-31000,113000,-9977000,6707000,-10298000,-9573000,-2985000
GNLN,9/30/2019,USD,6438000,44024000,38448000,38448000,-5525000,5752000,0,11963000,0,-120000,-1000,119000,0,7746000,300000,650000,4665000,11063000,120000,10468000,-9284000,-5525000,-4875000,-6398000
GNLN,6/30/2019,USD,9151000,52986000,43835000,43835000,-3936000,6413000,0,13087000,0,-140000,-140000,140000,0,608000,300000,645000,-3328000,-108000,140000,-4987000,-3197000,-3936000,-3291000,-3220000
GNLN,3/31/2019,USD,8986785,49897604,40910819,40910819,-5163541,13466000,0,14150326,0,-601880,-12665000,601880,0,-12489143,357000,684077,-17652684,11665,0,-17664349,0,-5163541,-4479464,-17664349
GNRS,12/31/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35746,0,0,0,0,0,0
GNRS,9/30/2020,USD,0,0,0,0,-436062,436062,0,436062,0,4377,4377,0,0,0,0,0,-431685,-90338,0,-341347,0,-436062,0,-341347
GNRS,6/30/2020,USD,0,0,0,0,-273652,273652,0,273652,0,43276,43276,0,0,0,0,0,-230376,-48373,0,-182003,0,-187090,0,-182003
GNRS,3/31/2020,USD,0,0,0,0,-275379,275379,0,275379,0,1104572,1104572,0,0,0,0,0,829193,174457,0,654736,0,1933770,0,654736
GNRS,12/31/2019,USD,0,0,0,0,-2200,0,0,0,0,0,0,0,0,0,0,0,-2200,0,0,0,0,0,0,-2200
GNRS,9/30/2019,USD,0,0,0,0,-1620,0,0,0,0,0,0,0,0,0,0,0,-1620,0,0,0,0,0,0,-1620
GO,12/31/2021,USD,244387000,802556000,562434000,562434000,27828000,197596000,0,216559000,389000,-4495000,0,4495000,806821000,0,13977000,15188000,23722000,-542000,4495000,24264000,24264000,27828000,43016000,24264000
GO,9/30/2020,USD,238183000,759061000,525899000,525899000,30315000,189880000,0,207868000,374000,-5207000,374000,5207000,764082000,0,12940000,14131000,25482000,-14992000,5207000,40474000,40474000,30315000,44446000,40474000
GO,6/30/2020,USD,253751000,798046000,549678000,549678000,32359000,198002000,0,221392000,375000,-5645000,375000,5645000,803429000,0,12044000,13215000,27089000,-2244000,5645000,29333000,29333000,32359000,45574000,29333000
GO,3/31/2020,USD,237026000,754039000,523282000,523282000,16873000,186931000,0,220153000,629000,-6463000,629000,6463000,-100000,0,11788000,12945000,10841000,-1801000,6663000,12642000,12642000,16873000,29818000,12642000
GO,12/31/2019,USD,200278000,648379000,455239000,455239000,17004000,167895000,0,183274000,742000,-7437000,742000,7437000,655517000,0,10599000,9793000,10309000,477000,7437000,9832000,9832000,17004000,26797000,9832000
GOCO,12/31/2020,USD,774077000,868759000,94682000,94682000,141831000,116137000,0,139650000,0,-8591000,0,8591000,0,-136000,0,23513000,35961000,5000,8591000,133099000,35891000,141831000,165344000,35956000
GOED,9/30/2020,USD,2170527,13435095,11264569,11264569,-2475222,4552466,0,15910318,0,-1219162,1418,157312,0,0,0,0,-4499967,-838176,0,-3661791,0,-3442133,0,-3661791
GOED,6/30/2020,USD,2599873,15285031,12685158,12685158,-60230,2568313,0,15345261,0,-762919,1062,234908,0,0,0,0,-4705781,-688953,0,-4016828,0,-493571,0,-4016828
GOED,3/31/2020,USD,1566008,9677178,8111170,8111170,-1070393,2544560,0,244740,0,-652110,0,212688,0,0,0,0,-1720120,-435000,0,-1285120,0,-1415591,0,-1285120
GOED,12/31/2019,USD,2209949,11919961,9710012,9710012,-378342,2415736,0,12298303,0,-850417,0,295417,0,0,0,0,-1141533,0,0,-443230,0,-755607,0,-443230
GOED,9/30/2019,USD,2018560,12202271,10183711,10183711,-273489,2281005,0,12475760,0,-627281,0,182772,0,0,0,0,-881658,0,0,-881658,0,-742342,0,-881658
GOED,6/30/2019,USD,1843474,10545880,8702406,8702406,-194530,1950567,0,10740410,0,-596550,0,205022,0,0,0,0,-743262,0,0,-743262,0,-443727,0,-743262
GOED,3/31/2019,USD,1942059,12946901,11004842,11004842,0,2079409,0,329247,0,0,0,0,0,0,0,0,0,0,0,0,0,-435590,0,0
GOSS,12/31/2020,USD,-12666000,-12666000,0,0,-60087000,15877000,44210000,60087000,0,-4387000,366000,12666000,0,8149000,0,0,-64604000,0,0,-25704000,-64347000,-60087000,0,-64604000
GOSS,9/30/2020,USD,3000,3000,0,0,-53569000,11448000,42121000,53569000,0,0,0,0,0,-4243000,0,0,-57812000,0,0,-57812000,-58037000,-53569000,0,-57812000
GOSS,6/30/2020,USD,109000,109000,0,0,-65339000,11655000,53684000,65339000,0,0,0,0,0,-1531000,0,0,-66870000,0,0,-66870000,-65798000,-65339000,0,-66870000
GOSS,3/31/2020,USD,39000,39000,0,0,-54967000,10748000,44219000,54967000,0,0,0,0,0,893000,0,0,-54074000,0,0,-54074000,-54837000,-54967000,0,-54074000
GOSS,12/31/2019,USD,27000,27000,0,0,-55787000,11592000,44196000,55788000,0,0,0,0,0,0,0,0,-54698000,0,0,305916000,-54768000,-55787000,0,-54698000
GP,12/31/2020,USD,909807,2398781,1488974,1488974,-1789387,2381058,186977,4188168,0,-362230,0,362230,0,0,0,0,-2133106,0,0,-2133106,0,-1647995,0,-2133106
GP,9/30/2020,USD,883719,2835411,1951692,1951692,-836392,1346556,235699,3671803,0,-505589,0,505589,0,0,0,0,-1486160,0,0,-1486160,0,-863100,0,-1486160
GP,6/30/2020,USD,618583,2272255,1653672,1653672,-875146,1191411,221109,3147401,0,-555319,0,555319,0,0,0,0,-1429337,0,0,-1429337,0,-759257,0,-1429337
GP,3/31/2020,USD,471733,642401,170668,170668,-1784247,1984358,108837,2426648,0,-549139,0,549139,0,0,0,0,-2114027,0,0,-2114027,0,-1448550,0,-2114027
GP,12/31/2019,USD,1465558,4977548,3511990,3511990,-482474,1441479,348583,5460022,0,-574031,0,574031,0,0,0,0,-1056087,0,0,-1056087,0,-324086,0,-1056087
GP,9/30/2019,USD,1392138,5430503,4038365,4038365,-198001,1128165,301313,5628504,0,-510042,0,510042,0,0,0,0,-712368,0,0,-712368,0,-41665,0,-712368
GRAY,12/31/2020,USD,0,0,0,0,-9175000,3687000,5488000,9175000,0,23000,23000,0,0,0,0,0,-9152000,0,0,-9152000,0,-9064000,0,-9152000
GRAY,9/30/2020,USD,0,0,0,0,-6821000,2064000,4757000,6821000,0,3000,3000,0,0,0,0,0,-4716000,0,0,-4716000,0,-6725000,0,-4716000
GRAY,6/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRAY,3/31/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRAY,12/31/2019,USD,0,0,0,0,-10528000,2518000,8010000,10528000,0,182000,182000,0,0,0,0,0,-10274000,0,0,-10274000,0,-10444000,0,-10274000
GRAY,9/30/2019,USD,0,0,0,0,-10365000,1962000,8403000,10365000,0,160000,160000,0,0,0,0,0,-10205000,0,0,-10205000,0,-10282000,0,-10205000
GRAY,6/30/2019,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRAY,3/31/2019,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRCY,9/30/2020,USD,0,0,0,0,-113040,113040,0,113040,0,5822,5822,0,0,0,0,0,-109200,0,0,-109200,0,-113040,0,-109200
GRCY,6/30/2020,USD,0,0,0,0,-1203,1203,0,1203,0,0,0,0,0,0,0,0,-1203,0,0,-1203,0,-1203,0,-1203
GRCY,3/31/2020,USD,0,0,0,0,-5425,5425,0,5425,0,0,0,0,0,0,0,0,-5425,0,0,-5425,0,-5425,0,-5425
GRCY,12/31/2019,USD,0,0,0,0,-7615,7615,0,7615,0,0,0,0,0,0,0,0,-7615,0,0,-7615,0,-7615,0,-7615
GRCY,9/30/2019,USD,0,0,0,0,-8000,8000,0,8000,0,0,0,0,0,0,0,0,-8000,0,0,-8000,0,-8000,0,-8000
GRCY,6/30/2019,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRCY,3/31/2019,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIL,9/30/2020,USD,1069342,1069342,0,346808,-736592,483283,0,2392305,0,-20128,0,20128,1089470,-5360,101642,80113,-662080,0,20128,14649456,14649456,-736592,-656479,-662080
GRIL,6/30/2020,USD,833557,833557,0,838310,-1393936,1238943,0,3467565,0,-1129,0,1129,834686,-10360,81337,97245,-1501425,0,1129,-1501425,-1501425,-1393936,-1296691,-1501425
GRIL,3/31/2020,USD,1302532,1302532,0,6791607,-5356553,5233046,0,12024653,0,-132522,0,132522,1435054,-3188,95349,111257,-5492263,0,132522,-5492263,-5492263,-5356553,-5245296,-5492263
GRIL,12/31/2019,USD,-1615698,-337941,1277757,1415340,-883615,676032,0,2837404,0,-1615698,0,1615698,-3681248,-2841,74235,90318,-23010130,0,1615698,-23010130,-23010130,-883615,-793297,-23010130
GRIL,9/30/2019,USD,-1065410,48048,1113458,897360,-1396092,1528747,0,4186144,0,-1065410,0,1065410,1113458,112673,42950,59033,-2348829,0,1065410,-2348829,-2348829,-1396092,-1337059,-2348829
GRIL,6/30/2019,USD,-984261,399155,1383416,852760,-561102,966735,0,2911253,0,-984261,0,984261,1383416,2757,47004,62912,-1542606,0,984261,-1542606,-1542606,-561102,-498190,-1542606
GRIL,3/31/2019,USD,-558533,625841,1184374,782230,-813196,1107453,0,3105023,0,-558533,0,558533,1184374,-111750,52960,68692,-1483480,0,558533,-1483479,-1483479,-813196,-744504,-1483479
GRIL,12/31/2018,USD,-361209,1040814,1402023,589270,-22619,612620,0,2049504,-157344,-361209,0,361209,0,35907,39186,55270,-505270,0,361209,-505265,-505265,-22619,32651,-505265
GRIL,9/30/2018,USD,-267447,777933,1045380,932410,-848388,928005,0,2822423,-94655,-267447,0,267447,0,2900193,31580,47663,-1144470,0,267447,-1144557,-1144557,-848388,-800725,-1144468
GRIL,6/30/2018,USD,-1103420,-571096,532324,0,-1165186,1461927,0,4620245,-88914,-647251,694285,1341536,-456169,-1198549,32226,49021,0,0,647251,-2363735,-2368921,-1165186,-1116165,-2368921
GRIL,3/31/2018,USD,2038303,2038303,0,0,-1549653,1402913,0,4993671,-642586,-305055,0,305055,2537008,-1641330,31720,48931,0,0,305055,-3190983,-3183726,-1549653,-1500722,-3183726
GRIL,12/31/2017,USD,1683082,1683082,0,0,-3512460,2226182,0,7516701,-22488,-7913584,0,7913584,0,-21641,110099,137962,-3322488,-151065,7913584,-3383036,-3171423,-3512460,-3374498,-3171423
GRIL,9/30/2017,USD,0,2355233,0,0,-5164151,0,0,0,6392,0,0,0,0,-186512,114791,140535,-4895755,-31821,0,0,0,-5164151,-5023616,-4863934
GRNV,12/31/2020,USD,0,0,0,0,-347055,347055,0,347055,0,1462,1462,0,0,0,0,0,-345593,0,0,-345593,0,-347055,0,-345593
GRNV,9/30/2020,USD,0,0,0,0,-147578,147578,0,147578,0,1458,1458,0,0,0,0,0,-146120,6526,0,-152646,0,-147578,0,-152646
GRNV,6/30/2020,USD,0,0,0,0,-197910,197910,0,197910,0,14418,14418,0,0,0,0,0,-183492,-38534,0,-144958,0,-169070,0,-144958
GRNV,3/31/2020,USD,0,0,0,0,-156889,156889,0,156889,0,325611,325611,0,0,0,0,0,168722,35432,0,133290,0,494330,0,133290
GRNV,12/31/2019,USD,0,0,0,0,-107938,107938,0,107938,0,93286,93286,0,0,0,0,0,-16303,0,0,-12879,0,-107938,0,-12879
GRNV,9/30/2019,USD,0,0,0,0,-1070,0,0,0,0,0,0,0,0,0,0,0,-1070,0,0,-1074,0,0,0,-1070
GRTX,12/31/2020,USD,-1257000,-1257000,0,0,-18944000,4324000,14620000,18944000,119000,-1255000,119000,1255000,-2000,0,96000,0,-20082000,-16000,1255000,-23664000,-20177000,-18944000,0,-20066000
GRTX,9/30/2020,USD,-1235000,-1235000,0,0,-16078000,3945000,12133000,16078000,235000,-1235000,235000,1235000,0,0,97000,0,-17078000,0,1235000,-15843000,-17271000,-16078000,0,-17078000
GRTX,6/30/2020,USD,-1296000,-1296000,0,0,-17713000,3874000,13839000,17713000,352000,-1295000,352000,1295000,-1000,0,95000,0,-18657000,0,1295000,-17361000,-19027000,-17713000,0,-18657000
GRTX,3/31/2020,USD,-1067000,-1067000,0,0,-17818000,3566000,14252000,17818000,468000,-1095000,468000,1095000,28000,0,80000,0,-18417000,0,1095000,-17350000,-17769000,-17818000,0,-18417000
GRTX,12/31/2019,USD,-939000,-939000,0,0,-16168000,2892000,13276000,16168000,426000,-937000,426000,937000,-2000,0,79000,0,-16681000,-9000,937000,-18804000,-16689000,-16168000,0,-16672000
GSAH,9/30/2020,USD,0,0,0,0,-369735,369735,0,369735,0,0,0,0,0,55517,0,0,-314218,-65998,0,-248220,0,-314218,0,-248220
GSAH,6/30/2020,USD,0,0,0,0,-58661,58661,0,58661,0,0,0,0,0,0,0,0,-58661,-12262,0,-46399,0,-58661,0,-46399
GSAH,3/31/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6131,0,0,0,0,0,0
GSAH,12/31/2019,USD,387200000,0,784300000,784300000,-341,341,0,341,0,0,0,76200000,0,0,0,0,-341,0,0,-341,0,-341,0,-341
GSAH,9/30/2019,USD,0,0,0,0,-850575,850575,0,850575,0,0,0,0,0,0,0,0,2688580,564601,0,2123979,0,-850575,0,2123979
GSAH,6/30/2019,USD,3912187,0,0,0,-433713,433713,0,433713,0,0,0,0,0,0,0,0,3478474,730919,0,2747555,0,-433713,0,2747555
GSAH,3/31/2019,USD,3860055,0,0,0,-448988,448988,0,448988,0,0,0,0,0,0,0,0,3411067,716488,0,2694579,0,-448988,0,2694579
GSAH,12/31/2018,USD,0,0,0,0,-660801,660801,0,660801,0,0,0,0,0,0,0,0,2976673,627804,0,2348869,0,-660801,0,2348869
GSAH,9/30/2018,USD,0,0,0,0,-252407,252407,0,252407,0,0,0,0,0,0,0,0,2903516,607423,0,2296093,0,-252407,0,2296093
GSAH,6/30/2018,USD,0,0,0,0,-122900,122900,0,122900,0,0,0,0,0,0,0,0,490786,104404,0,386382,0,-122900,0,386382
GSAH,3/31/2018,USD,0,0,0,0,-788,788,0,788,0,0,0,0,0,0,0,0,-788,-192,0,-596,0,-788,0,-596
GSAH,12/31/2017,USD,0,0,0,0,-1276,1000,0,1276,0,0,0,0,0,0,0,0,-1276,0,0,-1276,0,-1276,0,-1276
GSAH,12/31/2016,USD,0,0,0,0,-455127,455127,0,455127,0,0,0,0,0,0,0,0,-455127,0,0,-455127,0,-455127,0,-455127
GSX,12/31/2020,CNY,1594678000,2211041000,616363000,616363000,-696075000,2016027000,274726000,2907116000,0,1273000,1273000,0,0,0,0,0,-623359000,5474000,0,-627033000,0,-696075000,0,-627033000
GSX,9/30/2020,CNY,1463535000,1965809000,502274000,502274000,-938616000,2233215000,220436000,2955925000,0,1580000,18411000,0,0,0,0,0,-921821000,10435000,0,-932512000,0,-990116000,0,-932512000
GSX,6/30/2020,CNY,1289653000,1650314000,360661000,360661000,-71972000,1310547000,139878000,1361625000,0,274000,24159000,0,0,0,0,0,-48891000,-68520000,0,18627000,0,-25734000,0,18627000
GSX,3/31/2020,CNY,1014330000,1297580000,283250000,283250000,153330000,822990000,99410000,861000000,0,245000,12598000,0,0,0,0,0,166459000,17992000,0,147988000,0,178578000,0,147988000
GSX,12/31/2019,CNY,739040000,935027000,195987000,195987000,167596000,487945000,83499000,571444000,0,1938000,9965000,0,0,0,0,0,181723000,7871000,0,174463000,0,202782000,0,174463000
GSX,9/30/2019,CNY,400303000,556994000,156691000,156691000,-10815000,353990000,57128000,411118000,0,3282000,5185000,0,0,0,0,0,-4167000,-5471000,0,1902000,0,1616000,0,1902000
GSX,6/30/2019,CNY,439600000,622834000,183234000,183234000,58953000,309077000,41128000,380647000,0,3990000,5106000,0,0,0,0,0,64683000,4539000,0,16374000,0,69928000,0,50265000
GSX,3/31/2019,CNY,187110000,269155000,82045000,82045000,42727000,113941000,30442000,144383000,0,1116000,1116000,0,0,0,0,0,44376000,10018000,0,33891000,0,46598000,0,33891000
GSX,12/31/2018,CNY,382018.35,560043.88,178025.52,178025.52,73047.06,227400.58,0,0,0,0,0,0,0,0,0,0,78467.29,9592.94,0,0,0,0,0,70591.99
GSX,9/30/2018,USD,8980768.39,14448310.5,5467542.11,5467542.11,11646.7,6055554.75,2913566.95,14436663.8,0,0,0,0,0,0,0,0,106276.11,6696.85,0,99579.26,0,11646.7,0,99579.26
GSX,6/30/2018,USD,6345980.8,10330833.83,3984853.03,3984853.03,-80833.83,4092381.52,2334433.11,10411667.67,0,0,0,0,0,0,0,0,-70185.96,-9448.11,0,-60737.85,0,-80833.83,0,-60737.85
GSX,3/31/2018,CNY,4175304.51,7469309.77,3294005.25,3294005.25,-662367.65,2939097.21,1898574.95,8131677.41,0,0,0,0,0,0,0,0,-651540.48,-77860.04,0,-573680.44,0,-662367.65,0,-573680.44
GTH,9/30/2020,CNY,69632000,111963000,42331000,42331000,-58103000,92998000,38556000,-3819000,0,11212000,12772000,1560000,0,0,0,0,-47998000,0,0,-47998000,0,-45331000,0,-47998000
GTH,6/30/2020,CNY,64223000,101735000,37512000,37512000,-52876000,88524000,29845000,-1270000,0,-629000,198000,827000,0,0,0,0,-2832363000,0,0,-2832363000,0,-2831269000,0,-2832363000
GTH,3/31/2020,CNY,42238000,76843000,34605000,34605000,-66440000,75447000,27629000,5602000,0,-1186000,30000,1216000,0,0,0,0,-115460000,0,0,-115460000,0,-111189000,0,-115460000
GTH,12/31/2019,CNY,45820000,102940000,57120000,57120000,-85216000,97707000,32361000,968000,0,-8098000,3000,8101000,0,0,0,0,-134798000,0,0,-134798000,0,-126205000,0,-134798000
GTH,9/30/2019,CNY,35946000,81344000,45398000,45398000,-83679000,99132000,20752000,-259000,0,-2108000,26000,2134000,0,0,0,0,-274073000,0,0,-274073000,0,-271608000,0,-274073000
GTH,6/30/2019,CNY,34658000,72490000,37832000,37832000,-67135000,93096000,19168000,-10471000,0,-984000,84000,1068000,0,0,0,0,-135688000,0,0,-135688000,0,-134864000,0,-135688000
GTH,3/31/2019,CNY,28566000,66651000,38085000,38085000,-70559000,80792000,19416000,-1083000,0,-73000,328000,401000,0,0,0,0,-131475000,0,0,-131475000,0,-130425000,0,-131475000
GTH,12/31/2018,CNY,31629000,73984000,42355000,42355000,-82880000,93334000,0,6832000,0,0,-41501000,0,0,0,0,0,-124381000,0,0,0,0,-124046000,0,-124381000
GTH,9/30/2018,CNY,61097000,151192000,90095000,90095000,-150096000,177373000,0,0,0,0,-190516000,0,0,0,0,0,-340612000,0,0,0,0,0,0,-340612000
GXGX,12/31/2020,USD,-102500,-102500,0,0,-3561783,0,0,3561783,71292,-102500,71292,102500,0,0,0,0,-3506733,-32861,102500,-3473872,-3473872,-3561783,0,-3473872
GXGX,9/30/2020,USD,-40000,-40000,0,0,-208305,0,0,208305,100729,-40000,100729,40000,0,0,0,0,-47488,-9964,40000,-37524,-37524,-208305,0,-37524
HAPP,9/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361429,0,0,0,0,0,0
HAPP,6/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361429,0,0,0,0,0,0
HAPP,3/31/2020,USD,14593830,33704410,19110580,19110580,0,7792890,0,9017350,0,0,0,0,0,0,0,0,0,681467,0,0,0,5963070,0,0
HAPP,12/31/2019,USD,15825480,31357550,15532070,15532070,0,4868730,0,6003230,0,0,0,0,0,0,0,0,0,681467,0,0,0,10236640,0,0
HAPP,9/30/2019,USD,32247070,63936190,31689120,31689120,9822250,8242490,567253,10404190,0,0,-13050,-21443,0,0,0,0,9904450,740577,0,4211649,0,22217890,0,8423300
HAPP,6/30/2019,USD,32247070,63936190,31689120,31689120,4911122,8242490,567253,10404190,0,0,0,-21443,0,0,0,0,4952226,740577,0,4211649,0,22217890,0,4211649
HAPP,3/31/2019,USD,32247070,63936190,31689120,31689120,21842880,8242490,494407,10521647,0,0,-41510,-18221,0,0,0,0,21905130,814577,0,4958580,0,5729844,0,18721980
HAPP,12/31/2018,USD,8200288,16251491,8051202,8051202,5729844,1976038,494407,10521647,0,0,0,-18221,0,0,0,0,5773157,814577,0,4958580,0,5729844,0,4958580
HAPP,9/30/2018,USD,15846490,31433200,15586710,15586710,10383180,4290410,586447,10525009,0,0,-30860,-23554,0,0,0,0,10358820,777000,0,4402410,0,5191593,0,8804820
HAPP,6/30/2018,USD,15846490,31433200,15586710,15586710,5191593,4290410,586447,5463310,0,0,0,-23554,0,0,0,0,5179410,777000,0,4402410,0,10681880,0,4402410
HAPP,3/31/2018,USD,15846490,31433200,15586710,15586710,20240790,4290410,0,5463310,0,0,-114570,0,0,0,0,0,20361630,2871690,0,0,0,10681880,0,17489940
HAPP,9/30/2017,USD,13936840,28874670,14937830,14937830,10019530,3033250,0,0,0,0,-50930,0,0,0,0,0,9998380,1460840,0,0,0,0,0,8537540
HARP,12/31/2020,USD,7492000,7492000,0,0,-11497000,3924000,15065000,18989000,406000,151000,151000,0,7492000,-11000,0,600000,-11481000,0,0,-11102000,-11481000,-11497000,-10897000,-11357000
HARP,9/30/2020,USD,3893000,3893000,0,0,-13592000,4428000,13057000,17485000,174000,299000,299000,0,3893000,-14000,0,500000,-13422000,0,0,-13432000,-13422000,-13592000,-13092000,-13307000
HARP,6/30/2020,USD,2762000,2762000,0,0,-13107000,3945000,11924000,15869000,415000,415000,415000,0,2762000,0,0,500000,-12692000,0,0,-12692000,-12921000,-13107000,-12607000,-12692000
HARP,3/31/2020,USD,3297000,3297000,0,0,-13135000,3913000,12519000,16432000,524000,584000,584000,0,3297000,-1000,0,500000,-12552000,0,0,-12612000,-12122000,-13135000,-12635000,-12552000
HARP,12/31/2019,USD,2234000,2234000,12706000,12706000,-14805000,4332000,12706000,17039000,592000,533000,533000,0,2234000,4000,0,500000,-14268000,0,0,-14209000,-14311000,-14805000,-14305000,-14269000
HARP,9/30/2019,USD,1417000,1417000,9533000,9533000,-16609000,8493000,9533000,18026000,988000,727000,727000,0,1417000,-26000,0,500000,-15908000,0,0,-15647000,-15932000,-16609000,-16109000,-15907000
HARP,6/30/2019,USD,1063000,1063000,9971000,9971000,-12642000,3734000,9971000,13705000,840000,840000,840000,0,1063000,-15000,0,300000,-11817000,0,0,-11817000,-11733000,-12642000,-12342000,-11817000
HARP,3/31/2019,USD,1063000,1063000,9382000,9382000,-14151000,5832000,9382000,15214000,576000,532000,532000,0,1063000,-4000,0,300000,-13579000,0,0,-13579000,-13553000,-14151000,-13851000,-13579000
HARP,12/31/2018,USD,-7655000,1063000,8717000,8717000,-9869000,2215000,8717000,10932000,0,0,0,0,0,-8000,0,300000,-9731000,0,0,-9731000,-9732000,-9869000,-9569000,-9729000
HARP,9/30/2018,USD,0,1063000,0,0,-6846000,0,5967000,7909000,0,0,0,0,0,-22000,0,200000,0,0,0,0,-6759000,-6846000,-6646000,-6761000
HARP,6/30/2018,USD,-5088000,1063000,6151000,6151000,-6055000,967000,6151000,7118000,0,0,0,0,0,-5000,0,100000,-5994000,0,0,-5994000,-5994000,-6055000,-5955000,-5994000
HARP,3/31/2018,USD,-3970000,1561000,5533000,5533000,-4954000,982000,5533000,6515000,0,0,0,0,0,-2000,0,100000,-4881000,0,0,-4881000,-4881000,-4954000,-4854000,-4883000
HARP,12/31/2017,USD,-4082000,708000,4790000,4790000,-4995000,912000,4791000,5703000,0,0,0,285000,0,0,0,0,-4940000,0,0,-4940000,0,-4995000,0,-4940000
HBT,12/31/2020,USD,39840000,39840000,430000,0,22383000,17174000,0,17457000,0,29164000,30746000,1582000,11092000,0,0,305000,17161000,4519000,1582000,12642000,12664000,22383000,22688000,12642000
HBT,9/30/2020,USD,36763000,36763000,2174000,0,19983000,16502000,0,16780000,0,28871000,30238000,1367000,10052000,0,0,305000,14264000,3701000,1367000,10563000,11483000,19983000,20288000,10563000
HBT,6/30/2020,USD,33409000,33409000,3573000,0,16154000,17008000,0,17255000,0,28908000,30361000,1453000,8060000,0,0,305000,9896000,2477000,1453000,7419000,12061000,16154000,16459000,7419000
HBT,3/31/2020,USD,31573000,31573000,4355000,0,14379000,16944000,0,17194000,0,30662000,32720000,2058000,5252000,0,0,285000,8252000,2031000,2058000,6221000,10958000,14379000,14664000,6221000
HBT,12/31/2019,USD,42488000,42488000,138000,0,25743000,17164000,0,16745000,0,32276000,34600000,2324000,10336000,0,0,389000,20524000,4437000,2324000,16087000,15488000,25743000,26132000,16087000
HCAT,12/31/2020,USD,26710000,53238000,26569000,26528000,-38922000,42922000,14978000,65673000,0,-4054000,142000,4196000,53279000,0,700000,7773000,-42994000,24000,0,-38946000,-43023000,-38922000,-31149000,-43018000
HCAT,9/30/2020,USD,22853000,47205000,24338000,24352000,-23458000,27926000,13390000,46297000,0,-3863000,344000,4207000,47191000,0,700000,4981000,-27312000,14000,0,-23440000,-27435000,-23458000,-18477000,-27326000
HCAT,6/30/2020,USD,11616000,34745000,23129000,23129000,-15640000,20615000,12061000,35770000,0,-3089000,620000,3709000,34745000,0,700000,3094000,-27179000,4000,8514000,-15644000,-27047000,-15640000,-12546000,-27183000
HCAT,3/31/2020,USD,-24066000,45118000,24068000,24068000,-18105000,23188000,13088000,39153000,0,-616000,988000,1604000,2000,0,700000,2877000,-18690000,-1200000,0,-16905000,-17523000,-18105000,-15228000,-17490000
